Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
2.616154, 0.01379395, 4.933426,-12.83666,-10.63619
2.627159, 0.01391602, 4.933472,-12.83692,-10.63669
2.637887, 0.01374817, 4.933441,-12.83606,-10.63624
2.64918, 0.01383972, 4.933426,-12.83222,-10.63197
2.660017, 0.01379395, 4.933426,-12.84072,-10.64032
2.671052, 0.0138092, 4.933441,-12.83627,-10.6359
2.682414, 0.01385498, 4.933426,-12.8409,-10.64051
2.693725, 0.01377869, 4.933426,-12.83589,-10.63555
2.704369, 0.01373291, 4.933426,-12.83534,-10.63548
2.715614, 0.0138855, 4.933365,-12.83225,-10.63214
2.726698, -0.05574036, 4.942368,-12.8393,-10.67558
2.737816, -0.05570984, 4.942398,-12.8338,-10.67093
2.749123, -0.05561829, 4.942276,-12.83943,-10.67478
2.760028, -0.05551147, 4.942322,-12.82481,-10.66131
2.77117, -0.05567932, 4.942261,-12.82673,-10.66323
2.782521, -0.05561829, 4.942307,-12.82442,-10.66091
2.793298, -0.05566406, 4.942291,-12.83051,-10.66722
2.804484, -0.05574036, 4.942276,-12.83157,-10.66796
2.815757, -0.05584717, 4.942322,-12.82847,-10.66511
2.826746, -0.04240417, 4.918045,-12.83398,-10.56957
2.837795, -0.04244995, 4.918045,-12.84085,-10.57654
2.848989, -0.04257202, 4.918137,-12.83555,-10.5719
2.860041, -0.04244995, 4.918152,-12.83257,-10.56838
2.871056, -0.04246521, 4.918152,-12.8237,-10.55969
2.882329, -0.04231262, 4.918182,-12.82166,-10.55789
2.893386, -0.04246521, 4.918137,-12.82938,-10.56518
2.904503, -0.04243469, 4.918152,-12.83342,-10.56923
2.915776, -0.04249573, 4.918182,-12.83648,-10.57257
2.926968, 0.1284485, 4.957352,-12.76741,-10.45785
2.937695, 0.128418, 4.957306,-12.77118,-10.46078
2.948938, 0.1286469, 4.957443,-12.77291,-10.46238
2.960092, 0.1285095, 4.957413,-12.77218,-10.46236
2.971056, 0.1284332, 4.957382,-12.77535,-10.46525
2.982192, 0.1285858, 4.957245,-12.77261,-10.46251
2.993476, 0.1286316, 4.95723,-12.77442,-10.46381
3.005149, 0.1287384, 4.957245,-12.77329,-10.46236
3.015591, 0.12854, 4.957245,-12.77581,-10.46525
3.0266, 0.1286926, 4.957138,-12.78322,-10.47196
3.037664, 0.2598267, 4.924988,-12.7463,-10.58
3.048874, 0.2597809, 4.925003,-12.74721,-10.5808
3.059959, 0.2596893, 4.925079,-12.74313,-10.5774
3.071, 0.2596893, 4.925064,-12.75102,-10.58465
3.08233, 0.2596741, 4.925049,-12.74932,-10.5831
3.093191, 0.2596588, 4.925018,-12.7463,-10.58009
3.104263, 0.2595825, 4.924988,-12.74828,-10.5823
3.11555, 0.2596893, 4.925125,-12.74445,-10.57819
3.126518, 0.2597046, 4.925079,-12.74315,-10.57692
3.137583, 0.2597198, 4.925079,-12.7407,-10.57493
3.149075, 0.08743286, 4.890198,-12.82111,-10.5804
3.160096, 0.08743286, 4.890228,-12.81713,-10.57706
3.170934, 0.08743286, 4.890213,-12.81633,-10.57616
3.182207, 0.08729553, 4.89032,-12.81074,-10.57049
3.193277, 0.08757019, 4.890167,-12.8161,-10.57561
3.204342, 0.08760071, 4.890167,-12.81551,-10.57496
3.215547, 0.08744812, 4.890198,-12.81089,-10.57057
3.226539, 0.08752441, 4.890182,-12.81367,-10.57381
3.237842, 0.08747864, 4.890121,-12.82736,-10.58614
3.248858, 0.08758545, 4.890259,-12.82107,-10.58021
3.259895, 0.15271, 5.189285,-12.72542,-10.37209
3.270941, 0.1527252, 5.189285,-12.72187,-10.36881
3.282182, 0.1525726, 5.189331,-12.71478,-10.36264
3.293184, 0.1526489, 5.189362,-12.71938,-10.367
3.304303, 0.1526794, 5.189362,-12.72058,-10.36805
3.315467, 0.1524963, 5.189346,-12.71586,-10.36368
3.326406, 0.1526337, 5.189346,-12.72459,-10.37174
3.337862, 0.1526031, 5.189346,-12.72023,-10.36783
3.349253, 0.1525421, 5.189362,-12.72718,-10.37434
3.360413, 0.2070465, 5.055252,-12.75843,-10.47317
3.371008, 0.207077, 5.055252,-12.75709,-10.47239
3.382575, 0.2069092, 5.055313,-12.7469,-10.46249
3.393115, 0.2068939, 5.055344,-12.7582,-10.47337
3.404211, 0.2067871, 5.055344,-12.75729,-10.473
3.415861, 0.2068329, 5.055374,-12.75821,-10.47299
3.42649, 0.2070465, 5.055206,-12.75727,-10.47222
3.437523, 0.2069244, 5.055161,-12.76198,-10.477
3.449043, 0.206955, 5.055222,-12.75065,-10.46608
3.460126, 0.2068176, 5.055283,-12.75489,-10.47046
3.470886, -0.07034302, 5.028091,-12.74389,-10.41604
3.482675, -0.07041931, 5.028137,-12.73885,-10.41115
3.493225, -0.07035828, 5.028137,-12.74247,-10.4151
3.504377, -0.07026672, 5.028122,-12.74839,-10.41983
3.515826, -0.07035828, 5.028214,-12.73911,-10.41149
3.526492, -0.07037354, 5.028183,-12.73948,-10.41125
3.537723, -0.07048035, 5.028168,-12.73833,-10.41076
3.549922, -0.07048035, 5.028275,-12.74595,-10.41847
3.559825, -0.07032776, 5.028214,-12.74276,-10.41492
3.570851, -0.07037354, 5.028183,-12.74424,-10.41641
3.583106, -0.1235046, 5.044571,-12.78518,-10.39811
3.593119, -0.1233521, 5.044464,-12.78974,-10.40281
3.604242, -0.1233826, 5.044418,-12.79397,-10.40641
3.615529, -0.1234894, 5.04454,-12.77943,-10.39324
3.626417, -0.1234283, 5.044556,-12.78863,-10.40225
3.63748, -0.1234436, 5.044556,-12.78696,-10.40098
3.649309, -0.1234589, 5.044632,-12.7878,-10.40124
3.660022, -0.1233521, 5.044571,-12.78487,-10.39828
3.67077, -0.1233673, 5.044571,-12.79535,-10.40879
