Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
38.18896, 20.33597, -21.41002,-21.25336,-17.6725
38.39975, 20.41725, -21.53996,-21.38098,-17.8393
38.5998, 20.50595, -21.50465,-21.34304,-18.02305
38.81069, 20.47237, -22.08148,-21.06493,-17.81037
39.01081, 20.37936, -21.6075,-21.18833,-18.15407
39.21085, 20.75337, -21.40485,-21.02496,-17.9315
39.42171, 20.40073, -21.71013,-20.83998,-18.00225
39.63269, 20.41721, -21.34885,-20.91598,-17.98712
39.84383, 20.60249, -21.39159,-20.57311,-18.04307
40.05489, 20.59413, -21.29593,-20.64767,-17.70919
40.26574, 20.52161, -21.5371,-20.73768,-17.85112
40.47676, 20.37474, -21.41098,-20.88997,-17.87319
40.67679, 20.69847, -21.56091,-20.49257,-17.89454
40.87704, 20.40623, -21.3561,-20.59825,-18.15399
41.08765, 20.54794, -21.57104,-21.03009,-17.99376
41.28778, 20.33575, -21.49895,-21.41106,-18.02292
41.49868, 20.42651, -21.5122,-21.38931,-18.09294
41.70961, 20.37392, -21.50586,-21.31622,-17.62305
41.92072, 1.619629, 0.8695831,-12.93627,-10.56118
42.12152, -2.512695, 4.116501,-12.58211,-10.42153
42.33206, -2.92984, 4.125748,-12.66539,-10.33867
42.54271, -2.708038, 4.162064,-12.61605,-10.21665
42.74271, -2.658417, 4.224976,-12.61924,-10.19921
42.95377, -2.522675, 4.290131,-12.58373,-10.24348
43.16502, -2.6203, 4.058533,-12.63954,-10.3533
43.37585, -2.614243, 4.187241,-12.58775,-10.16292
43.5759, -2.46524, 4.254105,-12.61594,-10.18704
43.78679, -2.568741, 4.17981,-12.60573,-10.28464
43.99817, -2.449982, 4.187607,-12.71624,-10.28992
44.20905, -2.407883, 4.268387,-12.63729,-10.19335
44.41991, -2.358597, 4.350937,-12.69945,-10.09038
44.61991, -2.478424, 4.274902,-12.73697,-10.17984
44.83115, -2.340515, 4.20311,-12.62505,-10.23197
45.04205, -2.41272, 4.03949,-12.5326,-10.62956
45.25296, -2.095856, 4.185196,-12.61653,-10.35726
45.46428, -2.179153, 4.223618,-12.61472,-10.3148
45.6646, -1.979202, 4.186371,-12.65509,-10.39014
45.86827, -2.02182, 4.279221,-12.65993,-10.24055
46.07307, -2.18132, 4.188156,-12.63428,-10.30712
46.27361, -2.194382, 4.273453,-12.70633,-10.31061
46.47503, -2.145203, 4.236588,-12.62603,-10.17719
46.68587, -1.979858, 4.183151,-12.61784,-10.32403
46.89695, -2.08049, 4.215591,-12.66296,-10.25618
47.09713, -1.97963, 4.210266,-12.69433,-10.24032
47.30789, -1.96312, 4.21347,-12.60291,-10.20827
47.50795, -1.727798, 4.264862,-12.77859,-10.34773
47.71886, -1.941498, 4.211182,-12.71129,-10.31101
47.92997, -1.873093, 4.303818,-12.63121,-10.3351
48.14103, -1.857788, 4.280136,-12.6858,-10.25601
48.35242, -1.71138, 4.208145,-12.71977,-10.34583
48.56316, -1.868881, 4.29126,-12.72634,-10.27011
48.77407, -1.934052, 4.212601,-12.7303,-10.20614
48.98512, -1.944794, 4.293945,-12.67112,-10.28697
49.19677, -1.791183, 4.252899,-12.7338,-10.33152
49.40718, -1.783981, 4.271225,-12.7183,-10.25647
49.60725, -1.87587, 4.185059,-12.68629,-10.29128
49.80736, -1.72702, 4.178223,-12.70266,-10.21509
50.01814, -2.009659, 4.308334,-12.68632,-10.23286
50.22912, -1.715149, 4.284393,-12.63665,-10.24697
50.42937, -1.824951, 4.2276,-12.6672,-10.38291
50.64023, -1.580444, 4.195648,-12.84415,-10.38211
50.85114, -1.807053, 4.308762,-12.76605,-10.31229
51.05122, -1.570801, 4.316727,-12.68869,-10.37237
51.26211, -1.56929, 4.323563,-12.77166,-10.39308
51.47311, -1.625061, 4.333496,-12.79325,-10.39431
51.67324, -1.455841, 4.242493,-12.76332,-10.34055
51.88417, -11.49164, 11.53609,-10.85818,-9.86664
52.09527, -12.32982, 12.22279,-11.03492,-9.924392
52.30655, -12.36699, 12.27393,-10.99693,-10.02174
52.51732, -12.14099, 12.3224,-11.1417,-9.995572
52.72872, -12.25636, 12.255,-10.97672,-10.0133
52.93939, -12.14713, 12.21484,-11.0529,-10.08042
53.15039, -12.07689, 12.24129,-10.95183,-10.09016
53.36162, -12.14761, 12.14554,-10.95607,-10.11401
53.57252, -12.1313, 12.29919,-11.05484,-10.01741
53.77261, -12.0374, 12.25549,-10.91808,-9.92108
53.97321, -12.09253, 12.27251,-11.08556,-9.981587
54.18343, -12.06691, 12.19133,-11.08525,-10.03466
54.39438, -12.02318, 12.24129,-11.03054,-10.10856
54.60551, -11.91127, 12.23009,-10.95346,-10.05106
54.81679, -11.94937, 12.28654,-10.97274,-9.988172
55.02757, -11.85924, 12.33221,-10.95369,-9.92286
55.23458, -11.83339, 12.23241,-10.8975,-9.962214
55.4456, -11.85489, 12.255,-10.9755,-10.05042
55.64788, -11.90971, 12.21513,-11.1497,-10.03899
55.84956, -11.67105, 12.2485,-10.98335,-9.970919
56.0607, -11.7, 12.25195,-10.77237,-10.01305
56.27184, -11.66563, 12.24458,-11.04047,-10.07382
56.48262, -11.6235, 12.27783,-10.93925,-9.987554
56.69377, -11.74973, 12.29865,-10.92885,-9.867561
56.9049, -11.73677, 12.29497,-10.92617,-9.955823
