Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
2.491988, -2.618637, 1.93512,-12.1244,-6.38997
2.503287, -2.7211, 1.903915,-12.2007,-6.388927
2.514871, -2.721176, 1.904205,-12.18981,-6.379939
2.525398, -2.721146, 1.904236,-12.17789,-6.36925
2.536486, -2.721359, 1.904205,-12.19658,-6.386069
2.547755, -2.721146, 1.904083,-12.19715,-6.38728
2.558746, -2.7211, 1.904083,-12.19463,-6.384053
2.570133, -2.720947, 1.90416,-12.19455,-6.384561
2.581222, -2.72168, 1.904663,-12.19316,-6.383176
2.591875, -2.721588, 1.904755,-12.18948,-6.380499
2.603417, -2.960144, 1.942459,-12.46855,-6.417138
2.614474, -2.960098, 1.942535,-12.46908,-6.417586
2.62522, -2.960144, 1.942581,-12.46743,-6.415676
2.636322, -2.960129, 1.942627,-12.46667,-6.414668
2.647491, -2.959946, 1.942184,-12.46146,-6.410489
2.658514, -2.959808, 1.942215,-12.46204,-6.41033
2.669675, -2.959808, 1.942215,-12.466,-6.413342
2.680991, -2.959854, 1.942169,-12.47173,-6.418865
2.691821, -2.959808, 1.942215,-12.45979,-6.408768
2.703195, -2.95993, 1.942215,-12.47522,-6.422483
2.714206, -2.827423, 1.862106,-12.12074,-6.56983
2.725224, -2.827515, 1.862167,-12.11153,-6.563007
2.737293, -2.827637, 1.862137,-12.12999,-6.579079
2.747633, -2.827545, 1.862381,-12.12417,-6.573809
2.758587, -2.827713, 1.862381,-12.11776,-6.567852
2.76982, -2.827606, 1.862457,-12.11338,-6.56478
2.780795, -2.828033, 1.863083,-12.11573,-6.566755
2.791915, -2.827942, 1.86319,-12.1074,-6.559345
2.80298, -2.827911, 1.863266,-12.11386,-6.565814
2.814354, -2.803726, 1.988327,-12.07354,-6.37566
2.825289, -2.803757, 1.988373,-12.06624,-6.369095
2.836816, -2.803726, 1.988449,-12.06572,-6.368269
2.847516, -2.803818, 1.98848,-12.06724,-6.369258
2.858514, -2.803818, 1.988571,-12.07133,-6.373214
2.869791, -2.803711, 1.988632,-12.0768,-6.377876
2.881069, -2.803543, 1.98877,-12.06848,-6.371678
2.891785, -2.803833, 1.988785,-12.06913,-6.371145
2.903125, -2.803558, 1.988876,-12.06838,-6.37023
2.914305, -2.803558, 1.988968,-12.06502,-6.366968
2.925179, -2.875946, 1.709885,-12.27945,-6.713973
2.936393, -2.87587, 1.709946,-12.27956,-6.713693
2.947477, -2.875885, 1.710037,-12.27521,-6.709917
2.95883, -2.875885, 1.710083,-12.27769,-6.711901
2.969588, -2.875931, 1.710205,-12.27385,-6.709163
2.980742, -2.875763, 1.710251,-12.28228,-6.715908
2.991736, -2.875641, 1.710373,-12.27664,-6.711669
3.003054, -2.875778, 1.710449,-12.2842,-6.718851
3.014191, -2.87587, 1.710464,-12.27868,-6.712584
3.025096, -2.875732, 1.710587,-12.27358,-6.708451
3.036982, -2.656937, 1.989594,-12.10513,-6.63558
3.047419, -2.656799, 1.98967,-12.09955,-6.62943
3.058408, -2.656815, 1.989792,-12.10246,-6.632917
3.070152, -2.656662, 1.989883,-12.09025,-6.621341
3.080748, -2.65657, 1.98999,-12.10199,-6.633053
3.091824, -2.656799, 1.990051,-12.10013,-6.630998
3.103033, -2.656616, 1.990189,-12.09751,-6.629601
3.115414, -2.656723, 1.990265,-12.10201,-6.632767
3.136449, -2.656601, 1.990479,-12.08834,-6.620431
3.147461, -2.620529, 1.799179,-12.20975,-6.731618
3.158358, -2.620361, 1.799301,-12.21668,-6.737841
3.169581, -2.620346, 1.799408,-12.20816,-6.730129
3.180658, -2.620331, 1.799484,-12.21797,-6.738586
3.191704, -2.620148, 1.799591,-12.20954,-6.729774
3.203137, -2.61998, 1.799728,-12.21168,-6.732984
3.213967, -2.620163, 1.799805,-12.21061,-6.73163
3.225158, -2.620026, 1.799942,-12.20591,-6.728069
3.236216, -2.61998, 1.800064,-12.20799,-6.730301
3.247457, -2.619919, 1.800171,-12.20521,-6.72686
3.258335, -2.793686, 2.029037,-12.39908,-6.544356
3.270124, -2.793655, 2.029114,-12.40207,-6.545524
3.28073, -2.793518, 2.029266,-12.40569,-6.550191
3.291709, -2.793488, 2.029388,-12.40423,-6.549503
3.302928, -2.793549, 2.029449,-12.40464,-6.548104
3.314034, -2.793335, 2.029617,-12.40641,-6.551012
3.325089, -2.793274, 2.029724,-12.40763,-6.551704
3.336221, -2.79332, 2.029831,-12.39651,-6.541318
3.347756, -2.793198, 2.029984,-12.40397,-6.548481
3.358369, -2.754028, 2.037598,-12.03952,-6.460407
3.369672, -2.754044, 2.037689,-12.0269,-6.448337
3.380859, -2.753952, 2.037827,-12.03229,-6.452916
3.391613, -2.753922, 2.037933,-12.02071,-6.442185
3.403042, -2.753677, 2.038086,-12.03753,-6.458228
3.414502, -2.762512, 2.040115,-12.07371,-6.494317
3.42506, -2.762512, 2.040253,-12.07308,-6.493495
3.436295, -2.765091, 2.043976,-12.06316,-6.488601
3.447282, -2.764648, 2.043365,-12.06384,-6.48772
3.45855, -3.003128, 2.082016,-12.08595,-6.475625
3.46951, -3.003815, 2.08374,-12.07233,-6.466182
3.480707, -3.008347, 2.089569,-12.08001,-6.471872
3.491669, -3.008545, 2.089828,-12.07122,-6.463224
3.503282, -3.007019, 2.088226,-12.05167,-6.445019
3.513866, -3.009033, 2.090683,-12.07247,-6.460863
3.525017, -3.009369, 2.090927,-12.07437,-6.462948
3.536234, -3.008316, 2.089676,-12.05004,-6.440316
3.547186, -3.009216, 2.090851,-12.07033,-6.456148
3.558244, -3.009293, 2.091141,-12.06008,-6.447583
3.569775, -3.023666, 2.0634,-12.24272,-6.468468
3.580778, -3.023514, 2.06337,-12.24501,-6.470323
3.591465, -3.023773, 2.063568,-12.2573,-6.480632
3.602763, -3.023499, 2.062851,-12.26015,-6.483568
3.613981, -3.024414, 2.064117,-12.26018,-6.481411
3.628536, -3.024536, 2.064377,-12.26101,-6.482452
3.641746, -3.024124, 2.063431,-12.26719,-6.486041
3.651849, -3.024521, 2.064148,-12.27317,-6.490225
3.662053, -3.024734, 2.064377,-12.27131,-6.487922
3.678486, -2.86142, 2.009125,-12.13137,-6.654107
3.688946, -2.862106, 2.009933,-12.12851,-6.650761
3.709939, -2.861588, 2.009689,-12.11057,-6.633632
3.720965, -2.861588, 2.009933,-12.11644,-6.63942
3.732124, -2.86174, 2.010178,-12.10946,-6.633352
3.74301, -2.862717, 2.01004,-12.1343,-6.653935
3.754261, -2.862762, 2.010284,-12.1293,-6.649788
3.765451, -2.862976, 2.010498,-12.14056,-6.659941
3.7764, -2.824326, 1.976532,-12.26918,-6.713665
3.787579, -2.824646, 1.9767,-12.28076,-6.722398
3.798828, -2.824509, 1.97699,-12.26867,-6.712904
3.809762, -2.824753, 1.977173,-12.28423,-6.725576
3.820866, -2.824997, 1.977402,-12.28233,-6.724461
3.832099, -2.825104, 1.977692,-12.27428,-6.718849
3.843221, -2.825287, 1.977875,-12.27495,-6.718057
3.854227, -2.82547, 1.978119,-12.27255,-6.716845
3.865377, -2.82576, 1.978317,-12.28441,-6.726932
3.876403, -3.303802, 2.044037,-12.38336,-6.629954
3.887496, -3.303986, 2.044281,-12.38801,-6.634379
3.898757, -3.304092, 2.044495,-12.38103,-6.627191
3.909758, -3.304199, 2.044739,-12.37693,-6.624116
3.921173, -3.304535, 2.044968,-12.37787,-6.625561
3.931954, -3.30455, 2.045197,-12.38344,-6.629776
3.943002, -3.304794, 2.045425,-12.37603,-6.62346
3.954293, -3.304886, 2.04567,-12.37165,-6.619977
3.965749, -3.305145, 2.045868,-12.3823,-6.629137
3.976313, -3.305206, 2.046097,-12.37297,-6.620126
3.987502, -3.300095, 2.040649,-12.54714,-6.690182
3.998693, -3.300201, 2.040894,-12.54796,-6.690205
4.009706, -3.300339, 2.041107,-12.55205,-6.69269
4.021047, -3.300491, 2.041351,-12.54589,-6.688025
4.032403, -3.300659, 2.041565,-12.55519,-6.695504
4.043637, -3.300934, 2.041809,-12.56005,-6.700672
4.055115, -3.292267, 2.030304,-12.59148,-6.726582
4.066367, -3.292404, 2.030289,-12.59945,-6.733173
4.077693, -3.289154, 2.027344,-12.60613,-6.740012
4.088962, -3.151047, 1.971939,-12.25449,-6.704522
4.100387, -3.15094, 1.971939,-12.2467,-6.697956
4.111771, -3.149918, 1.970306,-12.25819,-6.709915
4.123106, -3.149933, 1.9702,-12.26653,-6.716485
4.134246, -3.149994, 1.970093,-12.26888,-6.71902
4.145719, -3.149124, 1.96907,-12.27851,-6.728723
4.156969, -3.14917, 1.968933,-12.28574,-6.734998
4.168224, -3.149094, 1.968842,-12.27907,-6.729135
4.179272, -3.148758, 1.968307,-12.29148,-6.742249
4.190617, -3.249832, 1.999786,-12.46861,-6.684841
4.202015, -3.249969, 1.999634,-12.47566,-6.690259
4.213199, -3.249634, 1.99939,-12.4824,-6.697933
4.224768, -3.249527, 1.999313,-12.47032,-6.687921
4.236017, -3.249496, 1.999161,-12.46913,-6.686396
4.247274, -3.249557, 1.998886,-12.47568,-6.694131
4.258044, -3.249252, 1.998779,-12.47429,-6.692258
4.269269, -3.249115, 1.998688,-12.47263,-6.691218
4.28039, -3.249481, 1.99852,-12.47577,-6.69421
4.291658, -3.045929, 2.025101,-12.20241,-6.705155
4.302567, -3.045975, 2.02507,-12.20096,-6.703826
4.313579, -3.045685, 2.024872,-12.21124,-6.714699
4.324634, -3.04567, 2.024734,-12.20316,-6.706797
4.336041, -3.045349, 2.024734,-12.19142,-6.695611
4.346879, -3.045364, 2.024475,-12.20504,-6.709086
4.358022, -3.045288, 2.024353,-12.20725,-6.711281
4.369689, -3.045197, 2.024353,-12.20551,-6.709279
4.380226, -3.045395, 2.024323,-12.20818,-6.712456
4.391236, -3.045105, 2.024216,-12.20414,-6.709405
4.402625, -3.083374, 2.051987,-12.22036,-6.630662
4.413514, -3.083466, 2.051834,-12.22106,-6.63213
4.424752, -3.083359, 2.051697,-12.2253,-6.635447
4.435781, -3.083313, 2.051575,-12.22334,-6.633374
4.446865, -3.083511, 2.051666,-12.21729,-6.629382
4.457948, -3.083282, 2.051575,-12.22365,-6.634779
4.469331, -3.083328, 2.051605,-12.2217,-6.6337
4.48027, -3.083542, 2.051605,-12.22994,-6.641569
4.491281, -3.08345, 2.051514,-12.22375,-6.636474
4.502428, -3.08313, 2.051514,-12.21351,-6.626983
4.513671, -3.179001, 2.015274,-12.57676,-6.631555
4.524654, -3.178848, 2.015182,-12.57875,-6.63292
4.53567, -3.178848, 2.015335,-12.56922,-6.625916
4.546994, -3.179169, 2.01535,-12.57477,-6.630309
4.557985, -3.178894, 2.015228,-12.58018,-6.634504
4.569294, -3.178894, 2.015411,-12.56377,-6.621049
4.58013, -3.179047, 2.015274,-12.57616,-6.632869
4.59143, -3.179001, 2.015152,-12.57883,-6.634508
4.602565, -3.17894, 2.015259,-12.57549,-6.633446
4.613446, -3.179092, 2.015213,-12.57327,-6.630356
4.624684, -2.895828, 2.058167,-12.35602,-6.696008
4.636328, -2.895844, 2.058212,-12.35556,-6.695856
4.6469, -2.896164, 2.058411,-12.35422,-6.695092
4.657895, -2.896103, 2.058365,-12.35221,-6.693746
4.669312, -2.895981, 2.058502,-12.34194,-6.685405
4.680162, -2.89592, 2.058609,-12.34565,-6.689902
4.691291, -2.896103, 2.058456,-12.35504,-6.696211
4.702487, -2.895905, 2.058655,-12.34212,-6.6855
4.714047, -2.895828, 2.058502,-12.34897,-6.691855
4.724504, -2.895752, 2.058395,-12.34684,-6.688884
4.73566, -3.105209, 1.968445,-12.16416,-6.717124
4.746909, -3.105545, 1.968384,-12.18085,-6.731379
4.757854, -3.105408, 1.968369,-12.16789,-6.721056
4.769008, -3.105499, 1.968277,-12.16622,-6.719442
4.780197, -3.105362, 1.968262,-12.17842,-6.730028
4.791314, -3.105377, 1.968185,-12.16993,-6.722395
4.802315, -3.105301, 1.968262,-12.16578,-6.717749
4.813518, -3.105637, 1.968353,-12.18363,-6.734544
4.824507, -3.105408, 1.968323,-12.1884,-6.739748
4.835672, -3.042465, 2.220154,-12.14792,-6.641006
4.846711, -3.042618, 2.22023,-12.15726,-6.649931
4.857841, -3.042587, 2.220154,-12.15497,-6.646649
4.869242, -3.042542, 2.220291,-12.15179,-6.645162
4.88015, -3.042526, 2.220276,-12.15652,-6.651115
4.891169, -3.042648, 2.220215,-12.15519,-6.648546
4.902418, -3.042435, 2.220291,-12.16061,-6.654036
4.913453, -3.042633, 2.220337,-12.16174,-6.655052
4.924442, -3.042648, 2.220322,-12.1509,-6.645723
4.93576, -3.137222, 2.077087,-12.29032,-6.716008
4.94672, -3.137329, 2.077042,-12.30064,-6.724817
4.95792, -3.137314, 2.077011,-12.29411,-6.718502
4.969, -3.13739, 2.077072,-12.2886,-6.713988
4.980125, -3.137451, 2.077026,-12.30417,-6.728302
4.991184, -3.137466, 2.077011,-12.30178,-6.726747
5.002255, -3.13768, 2.076904,-12.30991,-6.732377
5.013385, -3.137482, 2.077148,-12.29646,-6.721487
5.024414, -3.137405, 2.077148,-12.29312,-6.718648
5.035737, -3.137344, 2.077103,-12.29909,-6.723492
5.046724, -2.562393, 2.096588,-12.37107,-6.738777
5.057725, -2.562286, 2.096573,-12.37503,-6.74154
5.069194, -2.562241, 2.096573,-12.37178,-6.738997
5.079967, -2.562149, 2.096512,-12.37773,-6.743638
5.092191, -2.562073, 2.096527,-12.36926,-6.736784
5.102434, -2.562225, 2.096497,-12.36873,-6.736769
5.113351, -2.562317, 2.096649,-12.37709,-6.744855
5.124408, -2.562119, 2.096664,-12.37091,-6.739199
5.135596, -2.562286, 2.096603,-12.3771,-6.744579
5.146591, -2.562241, 2.096756,-12.37124,-6.740108
5.157707, -2.911118, 1.988419,-12.40415,-6.828803
5.169408, -2.91124, 1.988388,-12.41029,-6.834245
5.180116, -2.911362, 1.988342,-12.41725,-6.839602
5.191034, -2.91124, 1.988358,-12.40751,-6.831501
5.202352, -2.911331, 1.988403,-12.40593,-6.830352
5.213579, -2.911438, 1.988281,-12.40102,-6.826089
5.224373, -2.911194, 1.988312,-12.39876,-6.824824
5.2356, -2.911209, 1.988342,-12.39893,-6.82412
5.246643, -2.911102, 1.98822,-12.39601,-6.822947
5.25833, -3.087814, 2.016632,-12.23985,-6.761907
5.268965, -3.087875, 2.016617,-12.23291,-6.756584
5.279991, -3.088211, 2.016647,-12.2473,-6.768355
5.291089, -3.088303, 2.016647,-12.24637,-6.768508
5.302179, -3.088287, 2.016739,-12.24964,-6.772429
5.313374, -3.088547, 2.016907,-12.2522,-6.774539
5.324403, -3.088684, 2.016876,-12.25075,-6.772936
5.336051, -3.088577, 2.016907,-12.25252,-6.77529
5.34669, -3.08844, 2.016983,-12.24338,-6.767353
5.357763, -3.088531, 2.016953,-12.24439,-6.767729
5.369015, -3.034698, 2.017227,-12.29884,-6.785542
5.379936, -3.034714, 2.017303,-12.3035,-6.789289
5.390998, -3.034729, 2.017319,-12.29824,-6.784796
5.402359, -3.034592, 2.017441,-12.29743,-6.78405
5.41394, -3.034531, 2.01712,-12.30097,-6.786735
5.424237, -3.034531, 2.017105,-12.30053,-6.786041
5.435569, -3.034409, 2.017212,-12.30609,-6.792126
5.446677, -3.034836, 2.017044,-12.30723,-6.792258
5.457643, -3.034561, 2.017059,-12.31047,-6.795704
5.468902, -3.034714, 2.017105,-12.31248,-6.797344
5.479902, -3.107666, 2.088913,-12.5636,-6.702175
5.491158, -3.107437, 2.088928,-12.56272,-6.701611
5.502093, -3.107544, 2.088959,-12.55936,-6.699816
5.513311, -3.107697, 2.089066,-12.55818,-6.698546
5.524333, -3.107712, 2.089081,-12.56159,-6.70167
5.535417, -3.107788, 2.089188,-12.54894,-6.689511
5.54657, -3.107895, 2.089386,-12.55389,-6.69508
5.557885, -3.107834, 2.089417,-12.55184,-6.69301
5.569088, -3.107468, 2.089554,-12.54674,-6.689708
5.579848, -3.107712, 2.089401,-12.55288,-6.694633
5.590908, -3.101364, 2.085983,-12.54696,-6.768467
5.602214, -3.101425, 2.086044,-12.5486,-6.771048
5.61319, -3.101517, 2.085785,-12.55495,-6.776478
5.624176, -3.101456, 2.085785,-12.55402,-6.774753
5.635308, -3.101563, 2.085861,-12.54713,-6.768301
5.647319, -3.101395, 2.08551,-12.55988,-6.779631
5.657565, -3.101288, 2.085526,-12.5647,-6.784444
5.668815, -3.10141, 2.085648,-12.54784,-6.769522
5.679793, -3.101334, 2.085663,-12.54417,-6.76604
5.690896, -3.10141, 2.085648,-12.55427,-6.774846
5.702692, -2.848068, 1.997986,-12.27016,-6.779426
5.713144, -2.848068, 1.997986,-12.27497,-6.783563
5.724474, -2.848114, 1.998016,-12.27711,-6.785985
5.735559, -2.848145, 1.998047,-12.27438,-6.783748
